DATAVERIFICACAO;RLD_ID;SERVIÇO;IDFISCAL;FISCAL;IDMOTORISTA;MOTORISTA;COD_PROPR;NOMEFANTASIA;NR_CGC_INDICE;CODITEM;DT_HORA_VERIF;DESC_ITEM;NR_SERIE;NR_INMETRO;ESPECIE;INDICEDOC;RESULTADO;ENDERECO_COMPLETO;REGIONAL
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:51;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233;15202556;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:53;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233f;15202561;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233;15202560;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:00;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233;15202557;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:10;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GH2243c;3503241;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:16;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GH2243d;3503242;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:18;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GH2243e;3503243;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:22;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GH2243b;3503240;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:25;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503239;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 10:29;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2243;15202567;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 11:35;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345321;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 11:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345322;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 11:45;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345320;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 11:53;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345319;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:05;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345318;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:14;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114848;4345317;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:25;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;10054152;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:30;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;10054151;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:39;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;10053950;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:44;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;10053948;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:53;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;12842859;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 12:55;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114847;10053949;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:20;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978972;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:25;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978971;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978969;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978970;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:41;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978968;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/01/2018;1836308;Periódica;339;MARCO ANTONIO MARQUES DE SA;2033;ANDRE LUIZ PEREIRA DE MORAES;184943;VISUAL AUTO POSTO;4817434;372;15/01/2018 13:54;Bomba medidora p/comb.vazão > 20 até 100 L/min.;114846;11978967;BOMBAS MEDIDORAS;4817434;Aprovado; JOAO BATISTA DE SOUZA SOARES, 2105 - COLONIA PARAISO - SÃO JOSÉ DOS CAMPOS - CEP: 12236660;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;DH 1282;13311798;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:07;Bomba medidora p/comb.vazão > 20 até 100 L/min.;DH 1282;13311799;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:35;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311761;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:35;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311762;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:36;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311763;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311764;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:38;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311765;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529978;13311766;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:55;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311767;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311768;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 09:59;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311769;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 10:00;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311770;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 10:03;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311771;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;275921;POSTO VACA PRETA 2;848767;372;15/02/2018 10:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;529979;13311772;BOMBAS MEDIDORAS;848767;Aprovado; DOS TAMOIOS, S/N - PERNAMBUCANA - SÃO JOSÉ DOS CAMPOS - CEP: 12228845;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GI 2318;11282494;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:29;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311774;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311775;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:51;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311778;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:56;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311779;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 11:57;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311776;BOMBAS MEDIDORAS;5264438;Reprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:00;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871;13311777;BOMBAS MEDIDORAS;5264438;Reprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:02;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GI 2318;11282495;BOMBAS MEDIDORAS;5264438;Reprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:17;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JJ 3364;11284003;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:20;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JJ 3364;11284002;BOMBAS MEDIDORAS;5264438;Reprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:28;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JJ 3364;11282498;BOMBAS MEDIDORAS;5264438;Reprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:31;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JJ 3364;11282499;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GI 2732;11284005;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:38;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GI 2732;11284006;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GI 2732;11284007;BOMBAS MEDIDORAS;5264438;Aprovado; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
15/02/2018;1839782;Periódica;472;ALEXANDRE ABREU FONSECA;1526;VICENTE PAULO DAS NEVES;169344;AUTO POSTO PUTIM EIRELI;5264438;372;15/02/2018 12:41;Bomba medidora p/comb.vazão > 20 até 100 L/min.;JD 6871C;64668540;BOMBAS MEDIDORAS;5264438;Excluído; JOAO RODOLFO CASTELLI, 665 - PUTIM - SÃO JOSÉ DOS CAMPOS - CEP: 12228000;SÃO JOSÉ DOS CAMPOS
